query_id,query_text,tau_method,rank,cve_id,title,score
41,null pointer dereference in Bluetooth service,Cosine,5,CVE-2024-36105,dbt allows Binding to an Unrestricted IP Address via socketsocket,0.852153
41,null pointer dereference in Bluetooth service,Cosine,6,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.851025
41,null pointer dereference in Bluetooth service,Cosine,7,CVE-2025-62603,FastDDS has Out-of-memory while parsing GenericMessage when DDS Security is enabled,0.847858
41,null pointer dereference in Bluetooth service,Cosine,8,CVE-2014-2225,(no title),0.847369
41,null pointer dereference in Bluetooth service,Cosine,9,CVE-2023-35165,AWS CDK EKS overly permissive trust policies,0.846951
41,null pointer dereference in Bluetooth service,Cosine,10,CVE-2021-32635,Action Commands (run/shell/exec) Against Library URIs Ignore Configured Remote Endpoint,0.846795
41,null pointer dereference in Bluetooth service,Cosine,11,CVE-2026-23990,Flux Operator Web UI Impersonation Bypass via Empty OIDC Claims,0.846405
41,null pointer dereference in Bluetooth service,Cosine,12,CVE-2026-40566,FreeScout vulnerable to SSRF via IMAP/SMTP Connection Test Endpoints,0.846113
41,null pointer dereference in Bluetooth service,Cosine,13,CVE-2023-53103,bonding: restore bond's IFF_SLAVE flag if a non-eth dev enslave fails,0.845514
41,null pointer dereference in Bluetooth service,Cosine,14,CVE-2022-23653,B2 Command Line Tool TOCTOU application key disclosure ,0.845278
41,null pointer dereference in Bluetooth service,Cosine,15,CVE-2021-41090,Instance config inline secret exposure,0.844614
41,null pointer dereference in Bluetooth service,Cosine,16,CVE-2022-25223,(no title),0.843804
41,null pointer dereference in Bluetooth service,Cosine,17,CVE-2024-29737,Apache StreamPark (incubating): maven build params could trigger remote command execution,0.843770
41,null pointer dereference in Bluetooth service,Cosine,18,CVE-2025-40362,ceph: fix multifs mds auth caps issue,0.843360
41,null pointer dereference in Bluetooth service,Cosine,19,CVE-2025-30162,East-west traffic not subject to egress policy enforcement for requests via Gateway API load balancers,0.843232
41,null pointer dereference in Bluetooth service,Cosine,20,CVE-2025-66002,Local users can perform arbitrary unmounts via smb4k mount helper due to lack of input validation,0.843047
41,null pointer dereference in Bluetooth service,Cosine,21,CVE-2023-22958,(no title),0.842994
41,null pointer dereference in Bluetooth service,Cosine,22,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.842775
41,null pointer dereference in Bluetooth service,Cosine,23,CVE-2023-52137,GitHub Action tj-actions/verify-changed-files is vulnerable to command injection in output filenames,0.842460
41,null pointer dereference in Bluetooth service,Cosine,24,CVE-2023-39903,(no title),0.842453
41,null pointer dereference in Bluetooth service,Cosine,25,CVE-2026-40569,FreeScout's Mass Assignment in Mailbox Connection Settings Enables Silent Email Exfiltration,0.841920
41,null pointer dereference in Bluetooth service,hybrid,1,CVE-2024-48569,(no title),0.878586
41,null pointer dereference in Bluetooth service,hybrid,2,CVE-2021-41090,Instance config inline secret exposure,0.866817
41,null pointer dereference in Bluetooth service,hybrid,3,CVE-2007-2891,(no title),0.865954
41,null pointer dereference in Bluetooth service,hybrid,4,CVE-2017-17662,(no title),0.864190
41,null pointer dereference in Bluetooth service,hybrid,5,CVE-2012-2090,(no title),0.863489
41,null pointer dereference in Bluetooth service,hybrid,6,CVE-2011-4544,(no title),0.862844
41,null pointer dereference in Bluetooth service,hybrid,7,CVE-2021-37306,(no title),0.861850
41,null pointer dereference in Bluetooth service,hybrid,8,CVE-2007-6548,(no title),0.859477
41,null pointer dereference in Bluetooth service,hybrid,9,CVE-2013-7190,(no title),0.858304
41,null pointer dereference in Bluetooth service,hybrid,10,CVE-2021-39412,(no title),0.857867
41,null pointer dereference in Bluetooth service,hybrid,11,CVE-2012-3469,(no title),0.857235
41,null pointer dereference in Bluetooth service,hybrid,12,CVE-2024-26645,tracing: Ensure visibility when inserting an element into tracing_map,0.856350
41,null pointer dereference in Bluetooth service,hybrid,13,CVE-2014-2027,(no title),0.853473
41,null pointer dereference in Bluetooth service,hybrid,14,CVE-2018-10642,(no title),0.853426
41,null pointer dereference in Bluetooth service,hybrid,15,CVE-2026-23189,ceph: fix NULL pointer dereference in ceph_mds_auth_match(),0.852759
41,null pointer dereference in Bluetooth service,hybrid,16,CVE-2019-14969,(no title),0.852374
41,null pointer dereference in Bluetooth service,hybrid,17,CVE-2006-2768,(no title),0.852357
41,null pointer dereference in Bluetooth service,hybrid,18,CVE-2023-53664,OPP: Fix potential null ptr dereference in dev_pm_opp_get_required_pstate(),0.852047
41,null pointer dereference in Bluetooth service,hybrid,19,CVE-2011-0434,(no title),0.850864
41,null pointer dereference in Bluetooth service,hybrid,20,CVE-2008-0645,(no title),0.850715
41,null pointer dereference in Bluetooth service,hybrid,21,CVE-2012-1259,(no title),0.850560
41,null pointer dereference in Bluetooth service,hybrid,22,CVE-2026-40566,FreeScout vulnerable to SSRF via IMAP/SMTP Connection Test Endpoints,0.849687
41,null pointer dereference in Bluetooth service,hybrid,23,CVE-2013-4386,(no title),0.849521
41,null pointer dereference in Bluetooth service,hybrid,24,CVE-2000-0723,(no title),0.849343
41,null pointer dereference in Bluetooth service,hybrid,25,CVE-2010-3209,(no title),0.849339
41,null pointer dereference in Bluetooth service,taumode,1,CVE-2024-48569,(no title),0.929110
41,null pointer dereference in Bluetooth service,taumode,2,CVE-2007-2891,(no title),0.920055
41,null pointer dereference in Bluetooth service,taumode,3,CVE-2017-17662,(no title),0.918650
41,null pointer dereference in Bluetooth service,taumode,4,CVE-2011-4544,(no title),0.912154
41,null pointer dereference in Bluetooth service,taumode,5,CVE-2013-7190,(no title),0.911932
41,null pointer dereference in Bluetooth service,taumode,6,CVE-2012-5693,(no title),0.911543
41,null pointer dereference in Bluetooth service,taumode,7,CVE-2000-0723,(no title),0.911023
41,null pointer dereference in Bluetooth service,taumode,8,CVE-2012-2090,(no title),0.910959
41,null pointer dereference in Bluetooth service,taumode,9,CVE-2019-14969,(no title),0.909550
41,null pointer dereference in Bluetooth service,taumode,10,CVE-2021-39412,(no title),0.909445
41,null pointer dereference in Bluetooth service,taumode,11,CVE-2021-37306,(no title),0.909334
41,null pointer dereference in Bluetooth service,taumode,12,CVE-2026-23189,ceph: fix NULL pointer dereference in ceph_mds_auth_match(),0.908658
41,null pointer dereference in Bluetooth service,taumode,13,CVE-2012-1259,(no title),0.908490
41,null pointer dereference in Bluetooth service,taumode,14,CVE-2023-33592,(no title),0.907958
41,null pointer dereference in Bluetooth service,taumode,15,CVE-2005-4427,(no title),0.907820
41,null pointer dereference in Bluetooth service,taumode,16,CVE-2012-1152,(no title),0.907274
41,null pointer dereference in Bluetooth service,taumode,17,CVE-2012-2054,(no title),0.906796
41,null pointer dereference in Bluetooth service,taumode,18,CVE-2013-4386,(no title),0.906146
41,null pointer dereference in Bluetooth service,taumode,19,CVE-2011-5287,(no title),0.904828
41,null pointer dereference in Bluetooth service,taumode,20,CVE-2013-7189,(no title),0.903959
41,null pointer dereference in Bluetooth service,taumode,21,CVE-2022-23882,(no title),0.902761
41,null pointer dereference in Bluetooth service,taumode,22,CVE-2014-2027,(no title),0.902452
41,null pointer dereference in Bluetooth service,taumode,23,CVE-2018-10642,(no title),0.901810
41,null pointer dereference in Bluetooth service,taumode,24,CVE-2006-7052,(no title),0.901518
41,null pointer dereference in Bluetooth service,taumode,25,CVE-2011-0434,(no title),0.901137
42,stored cross-site scripting XSS in user profile page,Cosine,1,CVE-2026-29909,(no title),0.871628
42,stored cross-site scripting XSS in user profile page,Cosine,2,CVE-2008-4181,(no title),0.871229
42,stored cross-site scripting XSS in user profile page,Cosine,3,CVE-2025-40362,ceph: fix multifs mds auth caps issue,0.870200
42,stored cross-site scripting XSS in user profile page,Cosine,4,CVE-2018-19204,(no title),0.870102
42,stored cross-site scripting XSS in user profile page,Cosine,5,CVE-2007-1057,(no title),0.869459
42,stored cross-site scripting XSS in user profile page,Cosine,6,CVE-2006-2868,(no title),0.869233
42,stored cross-site scripting XSS in user profile page,Cosine,7,CVE-2019-14969,(no title),0.868975
42,stored cross-site scripting XSS in user profile page,Cosine,8,CVE-2019-9745,(no title),0.868813
42,stored cross-site scripting XSS in user profile page,Cosine,9,CVE-2008-5776,(no title),0.868539
42,stored cross-site scripting XSS in user profile page,Cosine,10,CVE-2009-3702,(no title),0.868477
42,stored cross-site scripting XSS in user profile page,Cosine,11,CVE-2006-4258,(no title),0.868369
42,stored cross-site scripting XSS in user profile page,Cosine,12,CVE-2022-28005,(no title),0.867756
42,stored cross-site scripting XSS in user profile page,Cosine,13,CVE-2020-5846,(no title),0.867544
42,stored cross-site scripting XSS in user profile page,Cosine,14,CVE-2021-28374,(no title),0.866510
42,stored cross-site scripting XSS in user profile page,Cosine,15,CVE-2002-1469,(no title),0.866377
42,stored cross-site scripting XSS in user profile page,Cosine,16,CVE-2007-6233,(no title),0.866272
42,stored cross-site scripting XSS in user profile page,Cosine,17,CVE-2011-4800,(no title),0.866188
42,stored cross-site scripting XSS in user profile page,Cosine,18,CVE-2026-32310,Cryptomator: Unverified masterkeyfile key IDs can access arbitrary local or UNC paths,0.866023
42,stored cross-site scripting XSS in user profile page,Cosine,19,CVE-2025-45582,(no title),0.865982
42,stored cross-site scripting XSS in user profile page,Cosine,20,CVE-2000-0516,(no title),0.865574
42,stored cross-site scripting XSS in user profile page,Cosine,21,CVE-2025-66480,Wildfire has Arbitrary File Upload via Directory Traversal in UploadFileAction,0.865238
42,stored cross-site scripting XSS in user profile page,Cosine,22,CVE-2021-25276,(no title),0.864712
42,stored cross-site scripting XSS in user profile page,Cosine,23,CVE-2019-9146,(no title),0.864630
42,stored cross-site scripting XSS in user profile page,Cosine,24,CVE-2025-27092,Path Traversal Vulnerability in GHOSTS Photo Retrieval Endpoint,0.864546
42,stored cross-site scripting XSS in user profile page,Cosine,25,CVE-2001-0821,(no title),0.864401
42,stored cross-site scripting XSS in user profile page,hybrid,1,CVE-2026-29909,(no title),0.907549
42,stored cross-site scripting XSS in user profile page,hybrid,2,CVE-2008-4181,(no title),0.907264
42,stored cross-site scripting XSS in user profile page,hybrid,3,CVE-2025-40362,ceph: fix multifs mds auth caps issue,0.906525
42,stored cross-site scripting XSS in user profile page,hybrid,4,CVE-2018-19204,(no title),0.906460
42,stored cross-site scripting XSS in user profile page,hybrid,5,CVE-2007-1057,(no title),0.905988
42,stored cross-site scripting XSS in user profile page,hybrid,6,CVE-2006-2868,(no title),0.905684
42,stored cross-site scripting XSS in user profile page,hybrid,7,CVE-2019-9745,(no title),0.905538
42,stored cross-site scripting XSS in user profile page,hybrid,8,CVE-2008-5776,(no title),0.905325
42,stored cross-site scripting XSS in user profile page,hybrid,9,CVE-2009-3702,(no title),0.905298
42,stored cross-site scripting XSS in user profile page,hybrid,10,CVE-2022-28005,(no title),0.904764
42,stored cross-site scripting XSS in user profile page,hybrid,11,CVE-2020-5846,(no title),0.904615
42,stored cross-site scripting XSS in user profile page,hybrid,12,CVE-2021-28374,(no title),0.903865
